#File_name	N0	b_value	Area
D_153.50_-28.00_0.50 36.38 1.07 10874
D_153.50_-28.50_0.50 28.17 1.07 10826
D_153.50_-29.00_0.50 15.21 1.07 10777
D_153.50_-29.50_0.50 15.21 1.07 10727
D_153.50_-31.50_0.50 33.43 1.07 10519
D_153.50_-32.00_0.50 19.59 1.00 10465
D_154.00_-22.00_0.50 56.60 1.07 11389
D_154.00_-22.50_0.50 44.48 1.07 11350
D_154.00_-23.00_0.50 55.12 1.07 11311
D_154.00_-23.50_0.50 49.41 1.07 11271
D_154.00_-24.00_0.50 81.23 1.07 11230
D_154.00_-24.50_0.50 81.10 1.07 11189
D_154.00_-25.00_0.50 81.64 1.07 11146
D_154.00_-25.50_0.50 68.95 1.07 11103
D_154.00_-26.00_0.50 13.45 1.07 11059
D_154.00_-26.50_0.50 17.21 1.07 11014
D_154.00_-27.00_0.50 21.68 1.07 10968
D_154.00_-27.50_0.50 31.10 1.07 10922
D_154.00_-28.00_0.50 31.10 1.07 10874
D_154.00_-28.50_0.50 28.17 1.07 10826
D_154.00_-30.00_0.50 20.21 1.00 10676
D_154.00_-30.50_0.50 17.51 1.00 10625
D_154.00_-31.50_0.50 19.64 1.00 10519
D_154.00_-32.00_0.50 19.64 1.00 10465
D_154.50_-23.00_0.50 46.01 1.07 11311
D_154.50_-23.50_0.50 37.11 1.07 11271
D_154.50_-24.50_0.50 23.59 1.07 11189
D_154.50_-25.00_0.50 23.59 1.07 11146
D_154.50_-26.00_0.50 15.21 1.07 11059
D_154.50_-26.50_0.50 15.21 1.07 11014
D_154.50_-27.50_0.50 17.09 1.00 10922
D_154.50_-28.00_0.50 17.09 1.00 10874
D_154.50_-28.50_0.50 17.09 1.00 10826
D_154.50_-30.00_0.50 21.99 1.00 10676
D_154.50_-30.50_0.50 18.89 1.00 10625
