RunAuth,Type,Ind,Ass,Year,Month,Day,Hour,Minute,Second,STCode,STCorr,LongitudeE,LatitudeS,Depth,ZCode,Mx,Mval,HDPlace
AUST,local,1,Probable,2015,3,18,5,49,56,ACST,9.5,131.356,17.946,15,D,ML,3.1,78 km SE of Kalkarindji; NT
ADE,local,1,Preferred,2015,3,26,3,28,4.5,ACDT,10.5,136.625,33.351,10.6,D,ML,2.5,30 km SE of Kimba; SA
ADE,local,1,Probable,2015,3,27,13,27,52.6,ACDT,10.5,140.75,38.562,38,D,ML,3.8,58 km S of Port Macdonnell; SA
AUST,local,1,Probable,2015,3,28,12,14,30,AWST,8,128.154,27.009,0,C,ML,3,185 km ESE of Warburton; Great Victoria Desert; WA
AUST,local,1,Probable,2015,3,29,17,17,11,AWST,8,113.178,19.833,77,D,ML,3.3,253 km NNW of Exmouth; Off WA
AUST,local,2,Probable,2015,4,2,0,13,22,AWST,8,115.07,26.926,10,N,ML,3.1,47 km E of Billabong Motel; WA
AUST,local,0,Probable,2015,4,2,0,27,5,AWST,8,115.202,26.907,10,N,ML,2.7,59 km E of Billabong Motel; WA
ADE,local,2,Preferred,2015,4,11,15,22,13.9,ACST,9.5,138.542,33.352,11.8,D,ML,2.7,17 km SSW of Jamestown; SA
AUST,local,1,Probable,2015,4,13,2,25,33,AWST,8,122.621,17.544,10,?,ML,3.2,60 km NE of Broome; WA
AUST,local,1,Preferred,2015,4,16,9,38,6,AEST,10,151.399,32.908,6,D,ML,2.6,9 km SSE of Cessnock; NSW
ADE,local,1,Preferred,2015,4,17,2,9,20.3,ACST,9.5,138.574,31.883,15.7,D,ML,3,14 km E of Hawker; SA
ADE,local,1,Preferred,2015,4,19,8,7,0.4,ACST,9.5,136.59,33.763,4.4,D,ML,2.5,11 km SE of Cleve; SA
ADE,local,1,Preferred,2015,4,22,1,10,10.4,ACST,9.5,138.6,31.698,20.3,D,ML,2.5,8 km S of Rawnsley Bluff; Wilpena Pound; SA
AUST,local,1,Preferred,2015,4,22,20,49,22,AWST,8,118.845,20.199,10,?,ML,3.1,31 km ENE of Port Hedland; WA
AUST,local,1,Preferred,2015,4,23,4,5,41,AWST,8,116.328,25.542,16,D,ML,3,126 km ESE of Gascoyne Junction; WA
ADE,local,1,Preferred,2015,4,24,2,38,10.5,ACST,9.5,136.156,28.588,6.9,D,ML,3,39 km NNW of William Creek; SA
AUST,local,1,Preferred,2015,4,26,22,42,33,AWST,8,121.234,30.76,15,?,ML,3.1,23 km W of Kalgoorlie; WA
ADE,local,0,Preferred,2015,4,28,2,34,48.8,ACST,9.5,132.303,26.004,37.1,D,ML,3,35 km NNE of Ernabella; SA
ADE,local,0,Preferred,2015,4,28,6,20,46.9,ACST,9.5,132.294,25.979,32.6,D,ML,3.1,37 km NNE of Ernabella (SA); NT
ADE,local,0,Preferred,2015,4,28,6,36,16.1,ACST,9.5,132.348,25.981,33.2,D,ML,3.2,40 km NNE of Ernabella (SA); NT
AUST,local,0,Preferred,2015,4,28,7,3,14,ACST,9.5,132.301,25.897,3,D,ML,2.6,47 km NNE of Ernnabella (SA); NT
SRC,local,1,Preferred,2015,4,28,14,42,13.4,AEST,10,146.2028,38.2484,8.6,D,ML,2.6,2.7 km WNW of Narracan; Vic
AUST,local,1,Probable,2015,4,28,18,16,50,AWST,8,124.7,18.383,10,?,ML,3.5,94 km WSW of Fitzroy Crossing; WA
AUST,local,1,Probable,2015,4,30,2,26,49,ACST,9.5,133.91,19.841,13,D,ML,3.5,37 km SW of Tennant Creek; NT
AUST,local,1,Probable,2015,4,30,14,48,53,ACST,9.5,134.04,19.817,13,D,ML,2.8,25 km SW of Tennant Creek; NT
AUST,local,1,Preferred,2015,5,1,13,21,55,ACST,9.5,129.244,13.924,20,?,ML,2.9,36 km NW of Port Keats; Joseph Bonaparte Gulf; NT
AUST,local,1,Preferred,2015,5,2,1,29,41,ACST,9.5,133.968,20.01,12,D,ML,3.6,47 km SSW of Tennant Creek; NT
AUST,local,2,Preferred,2015,5,2,21,31,42,ACST,9.5,132.111,25.916,23,D,ML,3.3,50 km SSE of Mount Connor; NT
AUST,local,1,Probable,2015,5,7,17,19,39,AWST,8,116.452,20.439,10,?,ML,3,53 km NW of Karratha; Off Rosemary Is; WA
ADE,local,1,Preferred,2015,5,11,3,40,31.4,ACST,9.5,138.159,32.707,14.2,D,ML,3.3,8.3 km SE of Wilmington; SA
AUST,local,1,Probable,2015,5,11,13,31,2,AWST,8,127.779,18.152,10,?,ML,2.7,14 km NE of Halls Creek; WA
ADE,local,1,Preferred,2015,5,13,11,35,13.9,ACST,9.5,136.775,36.551,17.8,D,ML,3.5,55 km S of Cape du Couedic; Kangaroo Is; SA
AUST,local,1,Probable,2015,5,16,14,50,21,AWST,8,127.875,17.295,10,?,ML,2.9,47 km SW of Warmun; WA
SRC,local,1,Probable,2015,5,22,0,10,16.2,AWST,8,110.9959,32.8179,10,N,ML,4.1,470 km W of Perth; Naturaliste Plateau
AUST,local,1,Preferred,2015,5,22,13,40,19,AEST,10,149.234,31.986,10,?,ML,2.6,15 km WNW of Dunedoo; NSW
AUST,local,1,Preferred,2015,5,23,12,11,38,AWST,8,121.185,30.904,10,?,ML,2.5,6 km NNE of Coolgardie; WA
AUST,local,1,Probable,2015,5,23,21,7,54,AWST,8,128.744,16.873,10,?,ML,3.3,25 km SSE of Lake Argyle; WA
SRC,local,1,Preferred,2015,5,26,23,49,14.2,AEST,10,146.6523,42.951,10,N,ML,2.6,22 km S of Maydena; Tas
AUST,local,1,Probable,2015,5,28,18,31,9,AWST,8,123.598,18.074,15,?,ML,3.3,85 km S of Derby; WA
SRC,local,1,Preferred,2015,5,29,15,4,0.2,UTC,0,146.2468,38.254,11.3,,ML,2.5,1.8 km ENE of Narracan; Vic
SRC,local,1,Preferred,2015,5,31,8,20,30.7,AEST,10,146.4986,43.4307,16.5,D,ML,3.1,8 km ENE of Mount Louisa; South Coast; Tas
ADE,local,1,Preferred,2015,6,3,12,24,51.2,ACST,9.5,135.682,33.457,11.2,D,ML,2.5,24 km NNW of Lock; SA
AUST,local,1,Preferred,2015,6,3,21,15,18,AWST,8,121.301,30.856,0,?,ML,2.8,21 km SW of Kalgoorlie; WA
AUST,local,1,Preferred,2015,6,4,17,52,8,ACST,9.5,133.954,19.805,10,?,ML,3.6,31 km SW of Tennant Creek; NT
AUST,local,1,Preferred,2015,6,4,17,58,24,ACST,9.5,133.956,19.872,10,?,ML,3.2,35 km SW of Tennant Creek; NT
AUST,local,1,Preferred,2015,6,4,18,2,23,ACST,9.5,134.048,19.708,10,?,ML,3.1,17 km WSW of Tennant Creek; NT
AUST,local,1,Preferred,2015,6,5,17,2,6,AWST,8,121.285,30.865,14,D,ML,2.7,22 km WSW of Kalgoorlie; WA
AUST,local,1,Preferred,2015,6,8,7,26,0,AWST,8,117.669,30.303,14,D,ML,2.5,26 km NW of Beacon; WA
AUST,local,1,Preferred,2015,6,8,15,39,38,ACST,9.5,129.764,14.588,3,?,ML,2.5,47 km SE of Wadeye; NT
AUST,local,1,Preferred,2015,6,10,19,13,48,AWST,8,121.645,30.602,8,D,ML,2.6,23 km NE of Kalgoorlie; WA
AUST,local,1,Preferred,2015,6,10,23,52,4,AWST,8,121.369,30.922,15,?,ML,2.5,22 km SSW of Kalgoorlie; WA
ADE,local,1,Preferred,2015,6,16,4,11,32.3,ACST,9.5,138.658,31.426,14.7,D,ML,2.9,6 km E of Brachina Gorge; SA
ADE,local,1,Preferred,2015,6,19,22,10,8.1,ACST,9.5,136.722,33.481,25.6,,ML,3.2,29 km NW of Cowell; SA
ADE,local,1,Preferred,2015,6,21,18,46,34.7,ACST,9.5,138.661,31.977,13.5,D,ML,2.5,24 km ESE of Hawker; SA
AUST,local,0,Probable,2015,6,22,12,13,26,AWST,8,119.03,33.109,12,D,ML,2.7,2 km SSE of Newdegate; WA
AUST,local,2,Probable,2015,6,22,12,58,47,AWST,8,119.19,33.209,0,?,ML,2.8,20 km SE of Newdegate; WA
SRC,local,0,Preferred,2015,6,23,7,10,16.4,AEST,10,151.5239,25.0904,0.01,?,ML,3.1,16 km NW of Mount Perry; Qld
ADE,local,1,Preferred,2015,6,23,11,5,55.1,ACST,9.5,138.637,33.191,4.1,D,ML,2.5,3.4 km ENE of Jamestown; SA
ADE,local,1,Preferred,2015,6,25,6,28,48,ACST,9.5,138.58,32.851,5.3,D,ML,2.9,13 km SSW of Orroroo; SA
SRC,local,1,Preferred,2015,6,25,7,29,33.3,AEST,10,152.3682,27.0491,7.3,D,ML,3.2,4 km NNW of Toogoolawah; Qld
ADE,local,1,Preferred,2015,6,29,9,32,55.6,ACST,9.5,136.883,30.361,2.9,D,ML,2.6,9 km N of Olympic Dam Mine; SA
SRC,local,2,Preferred,2015,7,1,21,16,48.27,AEST,10,150.3969,37.4357,10,N,ML,2.6,56 km ENE of Gabo Island; Off NSW
SRC,local,0,Preferred,2015,7,1,23,38,4.6,AEST,10,150.4623,37.4266,10.01,D?,ML,2.5,52 km ENE of Gabo Island; Off NSW
SRC,local,1,Preferred,2015,7,6,22,54,36.5,AEST,10,113.6258,27.7003,10,?,ML,3,53 km W of Kalbarri; Off WA
ADE,local,2,Preferred,2015,7,7,23,26,38.5,ACST,9.5,139.304,33.717,8.9,D,ML,2.5,34 km E of Burra; SA
ADE,local,1,Preferred,2015,7,13,5,12,10.6,ACST,9.5,138.63,32.049,21.6,D,ML,2.6,13 km E of Cradock; SA
ADE,local,1,Preferred,2015,7,20,9,45,31.6,ACST,9.5,139.169,32.107,11.6,D,ML,3,33 km NW of Waukaringa; SA
SRC,local,2,Preferred,2015,7,20,14,18,53.1,AEST,10,149.1645,34.7511,2.5,D,ML,3,3.6 km SSW of Dalton; NSW
AUST,local,1,Probable,2015,7,20,22,18,42,AWST,8,119.875,18.557,15,?,ML,3.9,236 km NE of Port Hedland; Off WA
SRC,local,2,Preferred,2015,7,21,5,5,52.3,AEST,10,151.831,28.7806,1,D,ML,3,17 km SW of Stanthorpe; Qld
ADE,local,1,Preferred,2015,7,23,0,27,16.9,ACST,9.5,138.905,31.342,20.8,D,ML,2.5,35 km SE of Blinman; SA
AUST,local,1,Preferred,2015,7,24,11,37,29,AWST,8,123.05,30.517,10,?,ML,3.1,153 km E of Kalgoorlie; WA
ADE,local,2,Preferred,2015,7,27,8,23,17.5,ACST,9.5,138.713,31.647,20.2,D,ML,3.3,9.7 km ESE of Rawnsley Bluff; SA
SRC,local,2,Preferred,2015,7,29,23,41,40.1,AEST,10,154.2954,25.3293,10,?,ML,5.6,111 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,7,29,23,44,58.4,AEST,10,154.2691,25.3843,10,?,ML,4,103 km E of Fraser Island; Qld
SRC,local,0,Preferred,2015,7,30,1,59,0.7,AEST,10,154.2037,25.3047,10,?,ML,4,89 km E of Fraser Island; Qld
SRC,local,1,Preferred,2015,7,30,9,25,36.1,AEST,10,142.2632,39.78,10,N,ML,2.8,139 km W of Currie; King Island; Tas
ADE,local,1,Preferred,2015,7,30,23,0,41.2,ACST,9.5,136.612,34.597,10.1,D,ML,2.6,71 km E of Port Lincoln; Spencer Gulf; SA
AUST,local,0,Preferred,2015,7,31,4,11,52,AEST,10,154.377,25.441,30,D?,ML,3.6,116 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,7,31,4,31,49.7,AEST,10,154.1768,25.4105,10,?,ML,2.8,104 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,1,18,22.1,AEST,10,154.1147,25.3876,10,?,ML,3.2,98 km ESE of Kyeema; Fraser Island; Qld
AUST,local,0,Preferred,2015,8,1,3,38,45,AEST,10,154.433,25.383,13,D?,Mw,5.3,126 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,3,43,16.5,AEST,10,154.2829,25.3973,10,?,ML,3.3,114 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,3,58,53.1,AEST,10,154.2343,25.3429,10,?,ML,2.5,106 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,4,10,22.1,AEST,10,154.2956,25.3584,10,?,ML,3.5,112 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,4,46,24.4,AEST,10,154.2833,25.355,10,?,ML,5.2,109 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,4,51,38.6,AEST,10,154.3354,25.3093,10,?,ML,2.8,112 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,5,8,32.1,AEST,10,154.2369,25.3993,10,?,ML,3.6,106 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,5,54,14.8,AEST,10,154.2045,25.3825,10,?,ML,2.8,101 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,6,29,3.9,AEST,10,154.2607,25.4254,10,?,ML,2.8,111 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,6,53,43.9,AEST,10,154.2139,25.347,10,?,ML,2.5,102 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,6,56,47.8,AEST,10,154.2576,25.3372,10,?,ML,3,109 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,7,15,19.2,AEST,10,154.2173,25.3857,10,?,ML,2.8,104 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,7,28,19.7,AEST,10,154.2288,25.3852,10,?,ML,2.7,108 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,11,10,58.7,AEST,10,154.2249,25.3458,10,?,ML,2.5,106 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,13,34,20.1,AEST,10,154.2342,25.3845,10,?,ML,2.6,107 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,1,14,20,42.7,AEST,10,154.2912,25.3805,10,?,ML,2.8,111 km ESE of Kyeema; Fraser Island; Qld
SRC,local,1,Preferred,2015,8,2,13,21,56.3,AEST,10,145.4518,41.8024,0,?,ML,3.1,7.7 km WSW of Rosebery; Tas
SRC,local,0,Preferred,2015,8,3,1,52,52.2,AEST,10,154.235,25.3162,10,?,ML,2.6,102 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,3,1,55,0.9,AEST,10,154.265,25.3391,10,?,ML,2.6,108 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,3,6,55,53.4,AEST,10,154.2774,25.394,10,?,ML,2.5,106 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,3,16,42,49.8,AEST,10,154.2759,25.341,10,?,ML,3.1,105 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,3,19,18,56.7,AEST,10,154.3344,25.3642,10,?,ML,3.6,118 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,3,19,20,30,AEST,10,154.2629,25.4032,10,?,ML,2.9,112 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,4,5,16,3,AEST,10,154.2968,25.3331,10,?,ML,2.7,113 km ESE of Kyeema; Fraser Island; Qld
SRC,local,0,Preferred,2015,8,4,11,56,54.8,AEST,10,154.2794,25.4065,10,?,ML,2.6,112 km ESE of Kyeema; Fraser Island; Qld
SRC,local,1,Probable,2015,8,5,7,0,29.2,AEST,10,149.2695,37.9884,10,?,ML,2.5,21 km S of Point Hicks; Bass Strait; Vic
SRC,local,0,Preferred,2015,8,6,5,36,53.2,AEST,10,154.3318,25.3544,10,?,ML,3.5,114 km ESE of Kyeema; Fraser Island; Qld
AUST,local,1,Preferred,2015,8,6,21,5,43,ACST,9.5,134.034,19.874,0,?,ML,3,30 km SSW of Tennant Creek; NT
SRC,local,0,Preferred,2015,8,14,1,6,56.9,AEST,10,154.1901,25.4114,10,?,ML,4.4,103 km ESE of Kyeema; Fraser Island; Qld
ADE,local,1,Preferred,2015,8,16,0,13,49.2,ACST,9.5,133.254,29.278,17.3,D,ML,3.2,147 km W of Coober Pedy; SA
SRC,local,1,Preferred,2015,8,20,14,12,57.6,AEST,10,146.4167,43.2681,11.3,D,ML,3.3,4 km W of Federation Peak; Tas
ADE,local,1,Preferred,2015,8,25,9,45,28.6,ACST,9.5,137.921,28.481,26.3,D,ML,2.5,East of Lake Eyre; SA
SRC,local,0,Preferred,2015,8,26,1,29,27.7,AEST,10,151.5221,25.1046,10,?,ML,3,15 km NW of Mount Perry; Qld
AUST,local,1,Probable,2015,8,28,3,54,5,AWST,8,115.869,24.36,15,D,ML,2.7,103 km NE of Gascoyne Junction; WA
AUST,local,1,Preferred,2015,9,2,16,40,22,AWST,8,116.086,33.092,10,?,ML,3.2,17 km E of Harvey; WA
ADE,local,1,Preferred,2015,9,4,1,23,49.6,ACST,9.5,135.114,27.597,11.2,D,ML,2.9,33 km W of Oodnadatta; SA
ADE,local,1,Preferred,2015,9,4,15,24,46.6,ACST,9.5,138.174,32.345,16.6,D,ML,2.8,12.6 km E of Quorn; SA
ADE,local,1,Preferred,2015,9,7,0,17,51.9,ACST,9.5,138.49,32.438,21.9,D,ML,2.5,4.2 km WSW of Carrieton; SA
AUST,local,1,Preferred,2015,9,7,5,4,17,AWST,8,116.656,29.306,0,?,ML,2.5,22 km W of Rothsay; WA
ADE,local,1,Preferred,2015,9,7,16,27,29.2,ACST,9.5,138.971,33.667,8.8,D,ML,2.5,3.5 km ENE of Burra; SA
ADE,local,1,Preferred,2015,9,8,13,7,12.7,ACST,9.5,137.973,32.5,9.4,D,ML,2.5,12.7 km E of Stirling North; SA
AUST,local,1,Preferred,2015,9,11,8,2,33,AWST,8,117.071,30.719,17,D,ML,2.6,8.2 km NW of Cadoux; WA
SRC,local,1,Probable,2015,9,12,1,16,10.3,AEST,10,150.2511,37.985,10,?,ML,2.6,67 km SE of Mallacoota; Tasman Sea
SRC,local,0,Preferred,2015,9,16,23,37,28.9,AEST,10,154.3403,25.3597,10,?,ML,3.6,115 km ESE of Kyeema; Fraser Island; Qld
SRC,local,1,Preferred,2015,9,17,2,44,57.12,AEST,10,142.5824,39.8254,54,D,ML,4.5,111 km W of Currie; King Island; Tas
SRC,local,1,Preferred,2015,9,19,6,21,27.02,AEST,10,149.4191,34.9342,9.99,D,ML,2.5,3.1 km SW of Collector; NSW
ADE,local,1,Probable,2015,9,20,1,52,57.1,UTC,0,128.064,39.02,10,D,ML,4,812 km S of Eucla; WA; Southern Ocean
SRC,local,2,Preferred,2015,9,20,17,53,23.52,ACST,9.5,138.3551,36.7734,10,C,ML,4,100 km SSE of Kangaroo Is; SA
AUST,local,1,Preferred,2015,9,28,0,12,24,AWST,8,117.927,31.878,10,?,ML,2.9,21 km W of Bruce Rock; WA
AUST,local,1,Preferred,2015,10,4,9,30,34,AWST,8,117.104,31.731,1,D,ML,2.6,14 km SE of Meckering; WA
USGS,local,1,Preferred,2015,10,7,20,30,12,AWST,8,121.874,17.229,14,D,mb,4.5,90 km NNW of Broome; WA
AUST,local,1,Preferred,2015,10,8,22,26,2,AWST,8,114.36,28.133,20,D?,ML,2.5,35 km NW of Northampton; WA
SRC,local,0,Preferred,2015,10,11,3,24,39,AEST,10,154.1623,25.3946,10,C,ML,3.1,92 km ESE of Fraser Island; Qld
AUST,local,1,Preferred,2015,10,13,6,54,56,AWST,8,120.751,22.569,13,D,ML,4.4,100 km SE of Nullagine; Pilbara; WA
SRC,local,1,Preferred,2015,10,13,22,19,23.94,AWST,8,121.3565,30.771,10,C,ML,3,12 km WSW of Kalgoorlie; WA
AUST,local,0,Preferred,2015,10,22,20,45,14,AEST,10,154.343,25.468,10,?,ML,4,116 km ESE of Fraser Island; Qld
ADE,local,1,Preferred,2015,10,25,12,29,41.5,ACDT,10.5,138.258,32.652,12.8,D,ML,2.5,15.0 km E of Wilmington; SA
AUST,local,1,Preferred,2015,10,27,6,32,19,AWST,8,126.526,20.267,10,?,ML,3.7,90 km W of Lake Gregory; Great Sandy Desert; WA
AUST,local,1,Probable,2015,10,27,6,38,37,AWST,8,115.57,20.507,10,?,ML,3.5,22 km NNE of Barrow Island; WA
ADE,local,2,Preferred,2015,10,27,20,4,10,ACDT,10.5,140.469,38.129,35,C,ML,2.9,22 km WSW of Port Macdonnell; SA
SRC,local,0,Preferred,2015,10,29,8,12,29.65,AEST,10,154.2532,25.3262,10,C,ML,3.6,101 km ESE of Fraser Island; Qld
AUST,local,1,Preferred,2015,11,1,23,33,22,AWST,8,117.846,30.875,12,D,ML,2.8,7 km SSW of Bencubbin; WA
AUST,local,1,Preferred,2015,11,3,1,7,44,ACST,9.5,133.938,19.784,11,D,ML,3.9,31 km WSW of Tennant Creek; NT
AUST,local,1,Preferred,2015,11,11,20,12,1,ACST,9.5,130.546,12.181,20,D?,ML,3,45 km NW of Darwin; Off NT
SRC,local,1,Preferred,2015,11,16,18,24,41.1,AEDT,11,144.4266,35.1113,7,D,ML,2.5,36 km E of Moulamein; NSW
SRC,local,1,Preferred,2015,11,18,7,38,37.34,AEST,10,148.8494,19.7873,8.66,D,ML,3.7,28 km N of Hayman Island; Qld
ADE,local,1,Preferred,2015,11,25,13,0,40,ACDT,10.5,138.689,31.328,22.2,D,ML,2.6,26 km S of Blinman; SA
AUST,local,1,Preferred,2015,11,26,8,0,1,ACDT,10.5,138.701,30.786,10,D,ML,2.8,35 km N of Blinman; SA
AUST,local,1,Preferred,2015,11,28,19,52,12,AWST,8,128.752,16.593,6,D,ML,2.9,40 km ENE of Argyle Mine; WA
SRC,local,1,Preferred,2015,12,1,9,7,50.56,AEDT,11,150.7431,24.787,10,C,ML,3.3,39 km W of Monto; Qld
ADE,local,1,Preferred,2015,12,3,16,8,55.5,ACDT,10.5,139.006,29.983,12.6,D,ML,2.5,49 km NW of Arkaroola; SA
AUST,local,1,Preferred,2015,12,5,15,48,34,AWST,8,120.862,21.295,10,?,ML,3.6,102 km NE of Nullagine; Pilbara; WA
AUST,local,1,Preferred,2015,12,6,22,12,7,AWST,8,118.086,33.508,10,?,ML,2.9,7 km WNW of Nyabing; WA
AUST,local,1,Preferred,2015,12,10,2,8,43,AWST,8,117.858,25.611,10,?,ML,2.8,126 km NNW of Meekatharra; WA
SRC,local,1,Preferred,2015,12,12,5,27,15.8,AEDT,11,151.0033,31.1782,10,C,ML,2.5,11 km SE of Tamworth; NSW
ADE,local,1,Preferred,2015,12,15,4,57,57.8,ACDT,10.5,140.092,37.848,37.8,,ML,2.7,37 km SW of Millicent; Off SA
ADE,local,1,Preferred,2015,12,15,16,28,33.7,ACDT,10.5,132.503,32.552,17.9,,ML,2.9,117 km WSW of Ceduna; SA
SRC,local,2,Preferred,2015,12,18,1,1,17.98,AEDT,11,150.3583,33.8107,17.03,D,ML,2.5,11.5 km SSE of Katoomba; NSW
AUST,local,1,Probable,2015,12,18,2,0,21,ACST,9.5,132.059,16.293,8,D,ML,3.3,113 km E of Victoria River Downs; NT
AUST,local,1,Preferred,2015,12,18,23,28,16,AEDT,11,151.198,32.62,17,D,ML,2.5,6.8 km SSE of Singleton; NSW
AUST,local,1,Preferred,2015,12,19,12,13,23,AWST,8,113.267,25.144,10,?,ML,3.3,49 km SW of Carnarvon; Off WA
CQSRG,local,1,Preferred,2015,12,21,16,0,35.13,AEST,10,151.4,26.051,9.3,D,ML,2.9,6 km NW of Boondooma Dam; Qld
ADE,local,1,Preferred,2015,12,24,17,48,31.1,ACDT,10.5,136.855,33.416,28.6,D,ML,3.2,30 km NNW of Cowell; SA
ADE,local,1,Preferred,2015,12,25,7,12,7.8,AEST,10,138.109,25.613,32.1,D,ML,3.3,44 km NNE of Poeppels Corner; Qld
SRC,local,0,Preferred,2015,12,25,18,40,7.34,AEST,10,154.1759,25.3643,10,C,ML,4,97 km ESE of Fraser Island; Qld
ADE,local,2,Preferred,2015,12,30,13,46,0,AEST,10,141.757,26.495,34.3,D,ML,3.1,93 km SE of Haddon Corner; Qld
SRC,local,1,Preferred,2015,12,30,21,27,12.5,AEDT,11,150.4194,36.846,10,C,ML,2.7,49 km E of Merimbula; Tasman Sea; NSW
SRC,local,1,Preferred,2015,12,31,7,36,47.6,AWST,8,117.5515,30.643,10,?,ML,2.5,21 km NNE of Koorda; WA
AUST,local,1,Preferred,2015,12,31,10,32,34,ACST,9.5,133.922,19.752,0,?,ML,3.1,31 km WSW of Tennant Creek; NT
ADE,local,0,Preferred,2015,12,31,23,11,26.7,ACDT,10.5,141.757,26.495,34,D,ML,3,93 km SE of Haddon Corner; Qld
AUST,local,1,Preferred,2016,1,1,19,46,3,ACST,9.5,129.23,13.891,15,?,ML,3.2,50 km NW of Wadeye; Bonaparte Basin; Off NT
ADE,local,1,Preferred,2016,1,4,3,33,1.4,ACDT,10.5,138.935,32.451,7.3,D,ML,3.8,38 km E of Carrieton; SA
SRC,local,1,Preferred,2016,1,6,23,25,16.1,AEDT,11,154.998,40.216,10,N,ML,4.8,544 km ESE of Mallacoota; Tasman Sea
USGS,local,1,Preferred,2016,1,9,20,11,32,UTC,0,121.545,49.264,10,D,mb,4.5,1610 km S of Albany; WA; Southern Ocean
AUST,local,0,Preferred,2016,1,9,21,55,33,ACST,9.5,133.898,19.961,10,D?,ML,2.8,46 km SW of Tennant Creek; NT
ADE,local,1,Preferred,2016,1,10,5,7,45.8,ACDT,10.5,136.904,33.414,22.2,D,ML,2.5,24 km SW of Middleback Range; SA
AUST,local,1,Probable,2016,1,13,12,25,11,AWST,8,116.789,19.397,10,?,ML,3.4,148 km N of Karratha; WA
AUST,local,1,Possible,2016,1,19,7,6,13,AEST,10,142.683,27.941,9,D,ML,2.7,112 km W of Thargomindah; Qld
AUST,local,1,Preferred,2016,1,20,10,6,22,AWST,8,116.673,25.5,10,?,ML,2.7,130 km S of Mt Augustus; WA
AUST,local,1,Preferred,2016,1,30,17,39,14,AEDT,11,149.08,35.91,7,D,ML,3.6,8 km NW of Bredbo; NSW
ADE,local,1,Preferred,2016,2,9,8,21,29.8,ACDT,10.5,140.503,38.063,,,ML,2.5,36 km SW of Mount Gambier; SA
ADE,local,1,Preferred,2016,2,9,18,21,30.1,ACDT,10.5,140.49,38.069,36.4,D,ML,2.5,19 km W of Port Macdonnell; SA
SRC,local,2,Preferred,2016,2,10,5,3,28.4,AEDT,11,148.8375,35.0019,8.5,D,ML,3.3,17.9 km WSW of Murrumbateman; NSW
SRC,local,0,Preferred,2016,2,10,5,4,24.7,AEDT,11,148.8642,35.0485,11,D,ML,3,17.4 km WSW of Murrumbateman; NSW
SRC,local,1,Preferred,2016,2,18,9,52,30.5,AEST,10,150.5024,24.3928,10,?,ML,2.5,1.4 km NW of Biloela; Qld
AUST,local,0,Probable,2016,2,22,1,27,55,ACST,9.5,133.96,19.742,5,D,ML,3.3,26 km WSW of Tennant Creek; NT
ADE,local,1,Preferred,2016,2,29,18,12,31.1,ACDT,10.5,136.698,28.288,39.8,D,ML,2.8,77 km NNE of William Creek; W of Lake Eyre; SA
AUST,local,1,Probable,2016,3,2,4,36,28,AWST,8,117.714,33.48,15,?,ML,2.6,18 km S of Dumbleyung; WA
AUST,local,1,Preferred,2016,3,11,1,48,2,AWST,8,121.576,26.102,10,?,ML,3,53 km W of Lake Carnegie; WA
ADE,local,2,Preferred,2016,3,15,1,51,30.1,ACDT,10.5,140.436,38.107,35,D,ML,2.9,24 km WSW of Port Macdonnell; SA
AUST,local,1,Probable,2016,3,16,7,38,16,AWST,8,120.836,21.307,15,D,ML,3.5,99 km NE of Nullagine; WA
